,Community District,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
677,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,El Parador,40.74443861282,-73.97477971208335,Mexican Restaurant
678,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,sweetgreen,40.7442426,-73.9729059,Salad Place
679,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Baby Bo's Cantina,40.74504810846564,-73.97574844510618,Mexican Restaurant
680,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Lan Larb Midtown,40.74533363204334,-73.9755277555111,Thai Restaurant
681,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,European Wax Center,40.74537922208471,-73.97718323153906,Health & Beauty Service
682,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Montagu's Gusto,40.74555834476401,-73.97522572857501,American Restaurant
683,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Rocky's Pizzeria,40.74438773517433,-73.97621099437404,Pizza Place
684,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Maison Thai,40.74496917737748,-73.97576961769492,Thai Restaurant
685,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,EONS Greek Food for Life,40.74520806908018,-73.97565060176736,Greek Restaurant
686,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Hole in the Wall,40.74432898486474,-73.97162972672959,Café
687,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,NY Bagels & Cafe,40.743526869918234,-73.97357160416001,Bagel Shop
688,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Pio Pio,40.74553544204786,-73.97762608657818,Peruvian Restaurant
689,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Clover Delicatessen,40.74480647559546,-73.97606588529051,Deli / Bodega
690,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Fairway Market,40.74249894494305,-73.97748905715908,Grocery Store
691,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Albion,40.7432855507594,-73.9771912485,Bar
692,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,The Flying Cock,40.745327,-73.978281,Pub
693,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Trader Joe's,40.7439690546443,-73.97910386323929,Grocery Store
694,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant
695,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Insomnia Cookies,40.744996830649896,-73.97867463901457,Bakery
696,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,mang'Oh yoga,40.74744599731651,-73.9726136084391,Yoga Studio
697,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,St. Vartan Park,40.74519645099352,-73.97371530532837,Park
698,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,El Pote,40.74761767782473,-73.97387433686416,Spanish Restaurant
699,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Bareburger,40.746151934915,-73.97813209894593,Burger Joint
700,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,2nd Ave Deli,40.745118,-73.97903,Jewish Restaurant
701,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Sai Gon Dep,40.74770075333206,-73.97378815410889,Vietnamese Restaurant
702,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,251 Ginza Sushi,40.74556726462068,-73.9757060569526,Sushi Restaurant
703,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Tacos Grand Central,40.747646,-73.973984,Taco Place
704,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Sushi Ryusei,40.748354,-73.97520300000001,Sushi Restaurant
705,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Thread Salon,40.745408415949804,-73.97923566996792,Spa
706,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Walters Pet Styles,40.744945872676524,-73.9783022077771,Pet Service
707,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Sticky's Finger Joint,40.74505372839559,-73.97885964232785,Fried Chicken Joint
708,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Cask Bar & Kitchen,40.745366347319944,-73.9791266488786,Pub
709,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Tempura Matsui,40.7484611562686,-73.97497442973443,Japanese Restaurant
710,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Perk Kafe,40.747768,-73.977363,Coffee Shop
711,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Vanguard Wine Bar,40.742003753887495,-73.97785252908892,Wine Bar
712,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Windsor Wine Shop,40.74469648265328,-73.97884703979113,Wine Shop
713,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Little Alley,40.747326320874585,-73.9770164277044,Shanghai Restaurant
714,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,East 34th Street Heliport (TSS),40.74258312624043,-73.9720094203949,Heliport
715,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Ruby's,40.743576343322935,-73.9796803899498,Australian Restaurant
716,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,AMC Kips Bay 15,40.74299751260637,-73.97721740773507,Multiplex
717,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant
718,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Middle Branch,40.745449348902994,-73.97937026605265,Cocktail Bar
719,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Pino,40.74537697530399,-73.97924050068795,Wine Bar
720,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Oaxaca Taqueria,40.74546552439759,-73.97940322262632,Taco Place
721,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Linda's Bra Salon,40.74733295405733,-73.9769827910462,Lingerie Store
722,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Starbucks,40.743544,-73.973853,Coffee Shop
723,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Jackson Hole,40.74615,-73.97749,Burger Joint
724,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Le Parisien,40.74536933917004,-73.97921877261759,French Restaurant
725,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Birch Coffee,40.74336623932118,-73.97987652941819,Coffee Shop
726,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Dan and John's Wings,40.743413,-73.979575,Wings Joint
727,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Benjamin's,40.7441226630396,-73.97635401887962,Bar
728,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,The Water Club,40.74046762785575,-73.97260546828085,American Restaurant
729,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Smiley Nails,40.745739719644305,-73.97516247844882,Spa
730,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Delectica,40.74811642380029,-73.9764454132702,Café
731,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Sachi Asian Bistro,40.74758733811173,-73.9738713063176,Asian Restaurant
732,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Van Leeuwen Ice Cream,40.743378,-73.980067,Ice Cream Shop
733,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Charleston Dog Run & Roof Terrace,40.74551483648781,-73.97682870989236,Dog Run
734,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Vago Restaurant,40.745918176018485,-73.97794756312334,Italian Restaurant
735,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,VinoTapa,40.743705579085876,-73.9792231070736,Tapas Restaurant
736,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Amateur Comedy Club,40.74732172538705,-73.97785244232867,Theater
737,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Waterfront Ale House,40.74230963859711,-73.97764743474985,Bar
738,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Murray Hill Market,40.74639457940594,-73.97966102783904,Deli / Bodega
739,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Chipotle Mexican Grill,40.74414352828854,-73.975871745998,Mexican Restaurant
740,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,City Beer,40.7486191,-73.97570259999999,Bar
741,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Pet Central Second Avenue,40.74723476823505,-73.97416305794776,Pet Store
742,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Winfield-Flynn Wines & Spirits,40.74773289560339,-73.97678171435844,Liquor Store
743,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Hair Bar NYC,40.7434395,-73.98009789999999,Salon / Barbershop
744,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,House of Wine and Liquor,40.74492746966366,-73.9762199990314,Wine Shop
745,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,The Pho 5,40.748838,-73.97621099999999,Vietnamese Restaurant
746,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Hummus Kitchen,40.743687794292114,-73.97986024618149,Mediterranean Restaurant
747,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Murray Hill Diner,40.745873578411214,-73.98017187604948,Diner
748,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Caffe Bene,40.748874903335945,-73.97591800631133,Café
749,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Bon Bon Salon & Spa,40.748047122668254,-73.97642636939408,Salon / Barbershop
750,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,The Bottlenose Wine Co.,40.7472214268998,-73.97418453445717,Wine Shop
751,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Dunkin',40.74406067943012,-73.97664955800701,Donut Shop
752,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Libretto's Pizzeria,40.74719639199413,-73.97708928955791,Pizza Place
753,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Target,40.741484,-73.978092,Big Box Store
754,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Banc Cafe,40.743187,-73.979691,Bar
755,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Norma,40.74351520119016,-73.97978392045057,Italian Restaurant
756,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Kips Bay Towers Garden,40.74390340205732,-73.97562803855254,Garden
757,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Little River Beer Garden,40.740602235593116,-73.97560988938268,Beer Garden
758,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Duane Reade,40.747725,-73.9734328,Pharmacy
759,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Hill And Bay,40.74346079031783,-73.9769368824317,American Restaurant
760,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,The Gyro Shop,40.743773543043076,-73.9735922297467,Greek Restaurant
761,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,NYU Medical Center Student Cafeteria,40.74217679904016,-73.97346136756222,College Cafeteria
762,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,NYU Langone Hospitals Center Pharmacy,40.74190855109225,-73.97470681999884,Pharmacy
763,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Orangetheory Fitness,40.749005866915496,-73.97580392634383,Gym / Fitness Center
764,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Argo Tea,40.741890396010284,-73.97444732448466,Tea Room
765,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Hiroshi Japanese Fusion,40.74857145810476,-73.97600918585474,Sushi Restaurant
766,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,East River Esplanade,40.744974952334005,-73.97043228149414,Park
767,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Starbucks,40.74365595,-73.97696425,Coffee Shop
768,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Café Deli-Cious,40.74062018811459,-73.9760433861793,Deli / Bodega
769,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,TD Bank,40.7430381,-73.976784,Bank
770,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Panini Cafe,40.74362,-73.97387,Café
771,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Kips Bay Wine And Liquor,40.743341254452844,-73.97695404929868,Liquor Store
772,Stuyvesant Town and Turtle Bay,40.744667117251645,-73.9745819821693,Lucky's Cafe,40.74373785662484,-73.97367288645415,Diner
773,Upper West Side,40.78714299668988,-73.97615939893768,AMC Loews 84th Street 6,40.78677027405666,-73.97760838294472,Movie Theater
774,Upper West Side,40.78714299668988,-73.97615939893768,Jacob's Pickles,40.78665323745776,-73.9756219616424,Southern / Soul Food Restaurant
775,Upper West Side,40.78714299668988,-73.97615939893768,Maison Pickle,40.786989737086394,-73.97778714345775,American Restaurant
776,Upper West Side,40.78714299668988,-73.97615939893768,Mokum,40.785355,-73.97681,Mediterranean Restaurant
777,Upper West Side,40.78714299668988,-73.97615939893768,Eléa,40.78753120889783,-73.97668142481366,Greek Restaurant
778,Upper West Side,40.78714299668988,-73.97615939893768,Han Dynasty,40.78761996790675,-73.97635945297974,Chinese Restaurant
779,Upper West Side,40.78714299668988,-73.97615939893768,Barney Greengrass,40.788007875375264,-73.97479388324341,Bagel Shop
780,Upper West Side,40.78714299668988,-73.97615939893768,Kirsh Bakery and Kitchen,40.788138,-73.974502,Bakery
781,Upper West Side,40.78714299668988,-73.97615939893768,Celeste,40.786688640728016,-73.97573727885354,Italian Restaurant
782,Upper West Side,40.78714299668988,-73.97615939893768,The Mermaid Inn,40.7887443662537,-73.97424322252336,Seafood Restaurant
783,Upper West Side,40.78714299668988,-73.97615939893768,Pizzeria Sirenetta,40.78864019118798,-73.9742819869487,Italian Restaurant
784,Upper West Side,40.78714299668988,-73.97615939893768,George Keeley NYC,40.78599,-73.976172,Pub
785,Upper West Side,40.78714299668988,-73.97615939893768,Juice Generation,40.78820908282597,-73.97699430584908,Juice Bar
786,Upper West Side,40.78714299668988,-73.97615939893768,Flor de Mayo,40.785966049770074,-73.9763123251348,Peruvian Restaurant
787,Upper West Side,40.78714299668988,-73.97615939893768,Fred's Restaurant,40.785657789223166,-73.97653947514475,American Restaurant
788,Upper West Side,40.78714299668988,-73.97615939893768,Amélie,40.78867087369752,-73.97440006466266,Wine Bar
789,Upper West Side,40.78714299668988,-73.97615939893768,NY Loves Yoga,40.78520461497391,-73.97516970544969,Yoga Studio
790,Upper West Side,40.78714299668988,-73.97615939893768,Peacefood Cafe,40.78516588233606,-73.97706383152412,Vegetarian / Vegan Restaurant
791,Upper West Side,40.78714299668988,-73.97615939893768,Barnes & Noble,40.786116331483534,-73.97864520549774,Bookstore
792,Upper West Side,40.78714299668988,-73.97615939893768,e's BAR,40.786789787793204,-73.97565381430984,Bar
793,Upper West Side,40.78714299668988,-73.97615939893768,Van Leeuwen Ice Cream,40.784914,-73.977378,Ice Cream Shop
794,Upper West Side,40.78714299668988,-73.97615939893768,Cindy's Nail Salon,40.78614598425024,-73.97611363790173,Nail Salon
795,Upper West Side,40.78714299668988,-73.97615939893768,Orwasher's Bakery,40.78455538760141,-73.9773885919887,Bakery
796,Upper West Side,40.78714299668988,-73.97615939893768,Alachi Masala,40.7861663,-73.9764143,Indian Restaurant
797,Upper West Side,40.78714299668988,-73.97615939893768,Baked By Melissa,40.78715813493247,-73.97741292207805,Cupcake Shop
798,Upper West Side,40.78714299668988,-73.97615939893768,Cafe Lalo,40.78593750237866,-73.97688329379154,Café
799,Upper West Side,40.78714299668988,-73.97615939893768,Gazala's,40.78457478389511,-73.97705498431503,Middle Eastern Restaurant
800,Upper West Side,40.78714299668988,-73.97615939893768,Land Thai Kitchen,40.784867513584636,-73.97712178279812,Thai Restaurant
801,Upper West Side,40.78714299668988,-73.97615939893768,Jin Ramen,40.78526069203778,-73.97683897404411,Ramen Restaurant
802,Upper West Side,40.78714299668988,-73.97615939893768,Tiki Chick,40.786854,-73.97541,Tiki Bar
803,Upper West Side,40.78714299668988,-73.97615939893768,Joe Coffee Company,40.78576794628144,-73.97297822944773,Coffee Shop
804,Upper West Side,40.78714299668988,-73.97615939893768,Motorino,40.78558623374228,-73.9728424861288,Pizza Place
805,Upper West Side,40.78714299668988,-73.97615939893768,Vin Sur Vingt,40.785077486405,-73.97285410928457,Wine Bar
806,Upper West Side,40.78714299668988,-73.97615939893768,Luke's Lobster,40.784146813428826,-73.97765609049912,Seafood Restaurant
807,Upper West Side,40.78714299668988,-73.97615939893768,PlantShed,40.78699161930172,-73.97156685590744,Flower Shop
808,Upper West Side,40.78714299668988,-73.97615939893768,Osteria Cotta,40.78557829267471,-73.97283558506008,Italian Restaurant
809,Upper West Side,40.78714299668988,-73.97615939893768,Caledonia Bar,40.78409048478559,-73.9777126525013,Bar
810,Upper West Side,40.78714299668988,-73.97615939893768,Modern Bread & Bagel,40.784434000000005,-73.97404399999999,Israeli Restaurant
811,Upper West Side,40.78714299668988,-73.97615939893768,Ashoka,40.784842463371454,-73.97325299421942,Indian Restaurant
812,Upper West Side,40.78714299668988,-73.97615939893768,Crunch Fitness - 83rd Street,40.78526946430776,-73.9758449792862,Gym / Fitness Center
813,Upper West Side,40.78714299668988,-73.97615939893768,Zabar's,40.784624903925405,-73.97945623311766,Food & Drink Shop
814,Upper West Side,40.78714299668988,-73.97615939893768,Tarallucci e Vino Wine Bar,40.78446709046581,-73.97359687321863,Wine Bar
815,Upper West Side,40.78714299668988,-73.97615939893768,Book Culture,40.7837186733246,-73.97428807873337,Bookstore
816,Upper West Side,40.78714299668988,-73.97615939893768,Bodrum Mediterranean Restaurant,40.78927368532629,-73.97382498331747,Turkish Restaurant
817,Upper West Side,40.78714299668988,-73.97615939893768,West Side Community Garden,40.78914123080959,-73.97198058871734,Garden
818,Upper West Side,40.78714299668988,-73.97615939893768,Amorino,40.78368236982977,-73.97794864947821,Ice Cream Shop
819,Upper West Side,40.78714299668988,-73.97615939893768,Matsu,40.78468914387552,-73.97349654411923,Sushi Restaurant
820,Upper West Side,40.78714299668988,-73.97615939893768,West Side Wine,40.7845634,-73.97336349999999,Wine Shop
821,Upper West Side,40.78714299668988,-73.97615939893768,Crave Fishbar,40.78421430172268,-73.97758646823992,Restaurant
822,Upper West Side,40.78714299668988,-73.97615939893768,Blossom on Columbus,40.78551142817761,-73.97282897616607,Vegetarian / Vegan Restaurant
823,Upper West Side,40.78714299668988,-73.97615939893768,The Dead Poet,40.78486750677087,-73.97713849349478,Pub
824,Upper West Side,40.78714299668988,-73.97615939893768,Bodega 88,40.787497,-73.97134,Sports Bar
825,Upper West Side,40.78714299668988,-73.97615939893768,Chalait,40.78511509480019,-73.9768684721827,Coffee Shop
826,Upper West Side,40.78714299668988,-73.97615939893768,Swagat,40.783573082941615,-73.97803042905113,Indian Restaurant
827,Upper West Side,40.78714299668988,-73.97615939893768,Fhitting Room UWS,40.787885862108354,-73.97126228698342,Gym
828,Upper West Side,40.78714299668988,-73.97615939893768,Good Enough to Eat,40.78591765629621,-73.9726321073054,Breakfast Spot
829,Upper West Side,40.78714299668988,-73.97615939893768,Senn Thai Comfort Food,40.78488,-73.976934,Thai Restaurant
830,Upper West Side,40.78714299668988,-73.97615939893768,Chipotle Mexican Grill,40.7862055,-73.9778816,Mexican Restaurant
831,Upper West Side,40.78714299668988,-73.97615939893768,Prohibition,40.78530141030111,-73.97297416179856,Bar
832,Upper West Side,40.78714299668988,-73.97615939893768,Lokal 83,40.78435289221301,-73.97361106714375,Mediterranean Restaurant
833,Upper West Side,40.78714299668988,-73.97615939893768,Sarabeth's West,40.783991183741506,-73.97771267491618,Breakfast Spot
834,Upper West Side,40.78714299668988,-73.97615939893768,Grill 212,40.78404223043858,-73.97885000305396,Middle Eastern Restaurant
835,Upper West Side,40.78714299668988,-73.97615939893768,Jerry Seinfeld & Cosmo Kramer Apartment,40.783757382774034,-73.9755097953108,Historic Site
836,Upper West Side,40.78714299668988,-73.97615939893768,The Milling Room,40.78353091218605,-73.97429517481174,American Restaurant
837,Upper West Side,40.78714299668988,-73.97615939893768,Knitty City,40.78339490229496,-73.9789094981628,Arts & Crafts Store
838,Upper West Side,40.78714299668988,-73.97615939893768,Flying Tiger Copenhagen,40.78293896755691,-73.97492514007091,Gift Shop
839,Upper West Side,40.78714299668988,-73.97615939893768,Milk Bar UWS,40.787242124575755,-73.97137222453688,Dessert Shop
840,Upper West Side,40.78714299668988,-73.97615939893768,Cibo E Vino,40.790228485146734,-73.97503490852715,Italian Restaurant
841,Upper West Side,40.78714299668988,-73.97615939893768,Bluestone Lane,40.78354929557711,-73.9777198433876,Café
842,Upper West Side,40.78714299668988,-73.97615939893768,Momoya,40.78415118717988,-73.97754414002097,Sushi Restaurant
843,Upper West Side,40.78714299668988,-73.97615939893768,By the Way Bakery,40.79096472529555,-73.97449103418757,Bakery
844,Upper West Side,40.78714299668988,-73.97615939893768,Mido,40.789981166628856,-73.9733105255586,Japanese Restaurant
845,Upper West Side,40.78714299668988,-73.97615939893768,Two Wheels,40.784134,-73.977736,Vietnamese Restaurant
846,Upper West Side,40.78714299668988,-73.97615939893768,Irving Farm Coffee Roasters,40.78358219999489,-73.97936938995414,Coffee Shop
847,Upper West Side,40.78714299668988,-73.97615939893768,Made In New York Pizza,40.783857,-73.977491,Pizza Place
848,Upper West Side,40.78714299668988,-73.97615939893768,St. James Gate Publick House,40.78449568971589,-73.97732893024435,Bar
849,Upper West Side,40.78714299668988,-73.97615939893768,Banksy - Upper West Side,40.78364896637176,-73.97962982928297,Street Art
850,Upper West Side,40.78714299668988,-73.97615939893768,Polarn O. Pyret,40.783109,-73.975038,Kids Store
851,Upper West Side,40.78714299668988,-73.97615939893768,Face Values And Beyond,40.790775,-73.9750069,Drugstore
852,Upper West Side,40.78714299668988,-73.97615939893768,About Coffee,40.783348233986196,-73.9742785692215,Coffee Shop
853,Upper West Side,40.78714299668988,-73.97615939893768,Manhattan Cricket Club,40.78354081529867,-73.97945501203226,Speakeasy
854,Upper West Side,40.78714299668988,-73.97615939893768,Carmine's Italian Restaurant,40.7910963,-73.9739914,Italian Restaurant
855,Upper West Side,40.78714299668988,-73.97615939893768,Patagonia,40.782965111755935,-73.9748070493591,Clothing Store
856,Upper West Side,40.78714299668988,-73.97615939893768,Zingone Brothers,40.78433139086159,-73.97376140359826,Grocery Store
857,Upper West Side,40.78714299668988,-73.97615939893768,Insomnia Cookies,40.783377746750645,-73.97826149997306,Dessert Shop
858,Upper West Side,40.78714299668988,-73.97615939893768,Vive La Crêpe,40.786303366611364,-73.9722328895791,Creperie
859,Upper West Side,40.78714299668988,-73.97615939893768,The Lucerne Hotel,40.7834267,-73.9784952,Hotel
860,Upper West Side,40.78714299668988,-73.97615939893768,West 87th Street Dog Run,40.790392338656616,-73.98023043888361,Dog Run
861,Upper West Side,40.78714299668988,-73.97615939893768,Nice Matin,40.783302106913446,-73.97838339603005,French Restaurant
862,Upper West Side,40.78714299668988,-73.97615939893768,Blondies Sports,40.78348738780915,-73.97911071192236,Sports Bar
863,Upper West Side,40.78714299668988,-73.97615939893768,DSW Designer Shoe Warehouse,40.7839309,-73.9794169,Shoe Store
864,Upper West Side,40.78714299668988,-73.97615939893768,Domino's Pizza,40.788323483316134,-73.97114400567261,Pizza Place
865,Upper West Side,40.78714299668988,-73.97615939893768,Tal Bagels,40.791140575236916,-73.97432943065652,Bagel Shop
866,Upper West Side,40.78714299668988,-73.97615939893768,Little Creatures,40.78791766531539,-73.97090435028076,Pet Store
867,Upper West Side,40.78714299668988,-73.97615939893768,7-Eleven,40.78865280668385,-73.97094592452049,Convenience Store
868,Upper East Side,40.77155785118406,-73.95572829213262,Heidi's House By The Side Of The Road,40.772480922101835,-73.95505348146256,Comfort Food Restaurant
869,Upper East Side,40.77155785118406,-73.95572829213262,NR,40.770082,-73.954978,Cocktail Bar
870,Upper East Side,40.77155785118406,-73.95572829213262,Orwasher's Bakery,40.772425861527374,-73.95491981851636,Bakery
871,Upper East Side,40.77155785118406,-73.95572829213262,Boqueria,40.7715096,-73.956073,Spanish Restaurant
872,Upper East Side,40.77155785118406,-73.95572829213262,Uva,40.772118,-73.95564,Italian Restaurant
873,Upper East Side,40.77155785118406,-73.95572829213262,THEP Thai Restaurant,40.770743347003574,-73.95705953980662,Thai Restaurant
874,Upper East Side,40.77155785118406,-73.95572829213262,Klein Kitchen & Bath,40.7729009,-73.9551225,Furniture / Home Store
875,Upper East Side,40.77155785118406,-73.95572829213262,Caffe Buon Gusto - Manhattan,40.77249848070456,-73.9569944284568,Italian Restaurant
876,Upper East Side,40.77155785118406,-73.95572829213262,The P.E. Club,40.77101827851563,-73.95761331851189,Gym / Fitness Center
877,Upper East Side,40.77155785118406,-73.95572829213262,Pil Pil,40.772781082942636,-73.95585156637016,Spanish Restaurant
878,Upper East Side,40.77155785118406,-73.95572829213262,Sashimi Express,40.771781,-73.953772,Sushi Restaurant
879,Upper East Side,40.77155785118406,-73.95572829213262,Eastside Massage Therapy,40.77210299714828,-73.95368130140523,Massage Studio
880,Upper East Side,40.77155785118406,-73.95572829213262,Equinox,40.77046,-73.957387,Gym
881,Upper East Side,40.77155785118406,-73.95572829213262,Calexico,40.772619,-73.955878,Mexican Restaurant
882,Upper East Side,40.77155785118406,-73.95572829213262,Up Thai,40.76989759006919,-73.9575976933572,Thai Restaurant
883,Upper East Side,40.77155785118406,-73.95572829213262,The Meatball Shop,40.77165010970168,-73.95626364966382,Italian Restaurant
884,Upper East Side,40.77155785118406,-73.95572829213262,Quality Eats,40.7724573,-73.95538660000001,American Restaurant
885,Upper East Side,40.77155785118406,-73.95572829213262,Xi'an Famous Foods,40.77223284994889,-73.95444729258693,Noodle House
886,Upper East Side,40.77155785118406,-73.95572829213262,B. Cafe - East,40.77095251409253,-73.9576186318982,Café
887,Upper East Side,40.77155785118406,-73.95572829213262,Sojourn,40.773367,-73.955511,Tapas Restaurant
888,Upper East Side,40.77155785118406,-73.95572829213262,Agata & Valentina UES Market,40.7720016797304,-73.95299663261451,Grocery Store
889,Upper East Side,40.77155785118406,-73.95572829213262,Pilates Reforming New York - E. 76th St,40.770371365271224,-73.95404456607389,Pilates Studio
890,Upper East Side,40.77155785118406,-73.95572829213262,Jones Wood Foundry,40.77035451334435,-73.95366685540324,English Restaurant
891,Upper East Side,40.77155785118406,-73.95572829213262,2nd Floor Bar & Essen,40.769686794793905,-73.95435011649448,Cocktail Bar
892,Upper East Side,40.77155785118406,-73.95572829213262,Aaron Emanuel Salon,40.77188088617499,-73.95559257313853,Salon / Barbershop
893,Upper East Side,40.77155785118406,-73.95572829213262,The Playroom NYC,40.769811,-73.95534,Playground
894,Upper East Side,40.77155785118406,-73.95572829213262,House of Jai Yoga,40.77011454129129,-73.9542507561448,Yoga Studio
